param y [*,*]
:     0      1          2          3          4          5          6        :=
0     0     0          0          0          0          0          0
1     0     0          0          0          0          0          0
2     0     0          0          0          0          0          0
3     0     0          0          0          0          0          0
4     0     0          0          0          0          0          0
5     0     0          0          0          0          0          0
6     0     0          0          0          0          0          0
7     0     0          0          0        -32.1315     0          0
8     0     0          0          0        -31.6997     0          0
9     0     0          0          0        -31.2819     0          0
10    0     0          0          0        -30.8754     0          0
11    0     0          0          0        -30.4692     0          0
12    0     0          0          0        -30.0732   -21.6279     0
13    0     0          0          0        -29.6764   -22.1267     0
14    0     0          0          0        -29.2762   -22.8425     0
15    0     0          0          0        -28.8767   -23.5733     0
16    0     0          0          0        -28.482    -24.4124     0
17    0     0          0          0        -28.0872   -25.2771     0
18    0     0          0          0        -27.6912   -26.2859     0
19    0     0          0          0        -27.2945   -27.3185     0
20    0     0          0          0        -26.8949   -28.4361     0
21    0     0          0          0        -26.4956   -29.5532     0
22    0     0          0          0        -26.0974   -30.6692     0
23    0     0          0          0        -25.6849   -31.7639     0
24    0     0          0          0        -25.2589   -32.8357     0
25    0     0          0          0        -24.818    -33.892      0
26    0     0          0          0        -24.3702   -34.9411     0
27    0     0          0          0        -23.92     -35.9909     0
28    0     0          0          0        -23.4682   -37.0412     0
29    0     0          0          0        -23.0183   -38.0948     0
30    0     0          0          0        -22.5694   -39.1499     0
31    0     0          0          0        -22.1249   -40.2043     0
32    0     0          0          0        -21.6931   -41.2565     0
33    0     0          0          0        -21.2589   -42.3095     0
34    0     0          0          0        -20.8185   -43.365      0
35    0     0          0          0        -20.3752   -44.4148     0
36    0     0          0          0        -19.9254   -45.4525     0
37    0     0          0          0        -19.4789   -46.4903     0
38    0     0          0          0        -19.0363   -47.5281     0
39    0     0          0          0        -18.6194   -48.5668     0
40    0     0          0          0        -18.2142   -49.6062     0
41    0     0          0          0        -17.8098   -50.646      0
42    0     0          0          0        -17.4224   -51.6914     0
43    0     0          0          0        -17.0354   -52.7572     0
44    0     0          0          0        -16.6497   -53.8965     0
45    0     0          0          0        -16.2634   -55.0411     0
46    0     0          0          0        -15.8754   -56.2044     0
47    0     0          0          0        -15.4831   -57.3703     0
48    0     0          0          0        -15.0781     0          0
49    0     0          0          0        -14.6717     0          0
50    0     0          0          0        -14.2602     0          0
51    0     0          0          0        -13.8501     0          0
52    0     0          0          0          0          0          0
53    0     0          0          0          0          0          0
54    0     0          0          0          0          0          0
55    0     0          0          0          0          0          0
56    0     0          0          0          0          0          0
57    0     0          0          0          0          0          0
58    0     0          0          0          0          0          0
59    0     0          0          0          0          0          0
60    0     0          0          0          0          0          0
61    0     0          0          0          0          0          0
62    0     0          0          0          0          0          0
63    0     0          0          0          0          0          0
64    0     0          0          0          0          0          0
65    0     0          0          0          0          0          0
66    0     0          0          0          0          0          0
67    0     0          0          0          0          0          0
68    0     0          0          0          0          0          0
69    0     0          0          0          0          0          0
70    0     0          0          0          0          0          0
71    0     0          0          0          0          0          0
72    0     0          0          0          0          0          0
